1796;1796;885;8;Nitriersäuremischung mit mehr als 50% Salpetersäure
1796;1796;80;8;Nitriersäuremischung mit höchstens 50% Salpetersäure
1798;1798;–;8;Gemische aus Salpetersäure und Salzsäure, Beförderung verboten
1799;1799;X80;8;Nonyltrichlorsilan
1800;1800;X80;8;Octadecyltrichlorsilan
1801;1801;X80;8;Octyltrichlorsilan
1802;1802;85;8;Perchlorsäure mit höchstens 50Masse-% Säure
1803;1803;80;8;Phenolsulfonsäure, flüssig
1804;1804;X80;8;Chlorphenyltrichlorsilan
1805;1805;80;8;Phosphorsäure, Lösung
1806;1806;80;8;Phosphorpentachlorid
1807;1807;80;8;Phosphorpentoxid
1808;1808;X80;8;Phosphortribromid
1809;1809;668;6.1;Phosphortrichlorid
1810;1810;X668;8;Phosphoroxychlorid
1811;1811;86;8;Kaliumhydrogendifluorid, fest
1812;1812;60;6.1;Kaliumfluorid, fest
1813;1813;80;8;Kaliumhydroxid, fest
1814;1814;80;8;Kaliumhydroxidlösungen (Kalilaugen)
1815;1815;338;3;Propionylchlorid
1816;1816;X83;8;Propyltrichlorsilan
1817;1817;X80;8;Pyrosulfurylchlorid
1818;1818;X80;8;Siliciumtetrachlorid
1819;1819;80;8;Natriumaluminatlösung
1823;1823;80;8;Natriumhydroxid, fest
1824;1824;80;8;Natriumhydroxidlösungen (Natronlaugen)
1825;1825;80;8;Natriummonoxid
1826;1826;885;8;Abfall-Nitriersäuremischung mit mehr als 50% Salpetersäure
1826;1826;80;8;Abfall-Nitriersäuremischung mit höchstens 50% Salpetersäure
1827;1827;X80;8;Zinntetrachlorid, wasserfrei
1828;1828;X88;8;Schwefelchloride (Schwefel(I)-chlorid, Schwefeldichlorid und Schwefeltetrachlorid)
1829;1829;X88;8;Schwefeltrioxid, stabilisiert
1830;1830;80;8;Schwefelsäure mit mehr als 51% Säure
1831;1831;X886;8;Schwefelsäure, rauchend (Oleum)
1832;1832;80;8;Schwefelsäure, gebraucht
1833;1833;80;8;Schweflige Säure
1834;1834;X88;8;Pyrosulfurylchlorid
1835;1835;80;8;Tetramethylammoniumhydroxid, Lösung
1836;1836;X88;8;Thionylchlorid
1837;1837;X80;8;Thiophosphorylchlorid
1838;1838;X80;8;Titantetrachlorid
1839;1839;80;8;Trichloressigsäure
1840;1840;80;8;Zinkchlorid, Lösung
1841;1841;90;9;Acetaldehydammoniak
1843;1843;60;6.1;Ammoniumdinitro-o-kresolat
1845;1845;–;9;Kohlenstoffdioxid, fest (Trockeneis) [unterliegt nicht den Vorschriften des ADR]
1846;1846;60;6.1;Tetrachlormethan (Tetrachlorkohlenstoff)
1847;1847;80;8;Kaliumsulfid, hydratisiert, mit mindestens 30% Kristallwasser
1848;1848;80;8;Propionsäure, mit mindestens 10% und weniger als 90Masse-% Säure
1849;1849;80;8;Natriumsulfid mit mindestens 30% Kristallwasser
1851;1851;80;6.1;Medikament, flüssig, giftig, N.A.G.
1854;1854;43;4.2;Bariumlegierungen, pyrophor
1855;1855;43;4.2;Calcium, pyrophor oder Calciumlegierungen, pyrophor
1856;1856;–;4.2;Lappen, ölhaltig
1857;1857;–;4.2;Textilabfälle, nass
1858;1858;20;2;Hexafluorpropylen (Gas als Kältemittel R1216)
1859;1859;268;2;Siliciumtetrafluorid, verdichtet
1860;1860;239;2;Vinylfluorid, stabilisiert
1862;1862;33;3;Ethylcrotonat
1863;1863;30 + 33;3;Düsenkraftstoff, Dampfdruck bei 50°C größer als 110kPa
1865;1865;33;3;n-Propylnitrat
1866;1866;30 + 33;3;Harzlösung, entzündbar
1868;1868;46;4.1;Decaboran
1869;1869;40;4.1;Magnesium oder Magnesiumlegierungen, mit mehr als 50% Magnesium, in Pellets, Spänen, Bändern
1870;1870;X423;4.3;Kaliumborhydrid
1871;1871;40;4.1;Titanhydrid
1872;1872;56;5.1;Bleidioxid
1873;1873;558;5.1;Perchlorsäure, mit mehr als 50Masse-%, aber höchstens 72Masse-% Säure
1884;1884;60;6.1;Bariumoxid
1885;1885;60;6.1;Benzidin
1886;1886;60;6.1;Benzylidenchlorid
1887;1887;60;6.1;Bromchlormethan
1888;1888;60;6.1;Trichlormethan (Chloroform)
1889;1889;668;6.1;Bromcyan
1891;1891;60;6.1;Methylbromid, mit höchstens 2% Chlorpikrin
1892;1892;66;6.1;Ethyldichlorarsin
1894;1894;60;6.1;Phenylquecksilber(II)-hydroxid
1895;1895;60;6.1;Phenylquecksilber(II)-nitrat
1897;1897;60;6.1;Tetrachlorethen (Perchlorethylen)
1898;1898;80;8;Acetyliodid
1902;1902;80;8;Diisooctylphosphat
1903;1903;80 + 88;8;Desinfektionsmittel, flüssig, ätzend, N.A.G.
1905;1905;88;8;Selensäure
1906;1906;80;8;Abfallschwefelsäure
1907;1907;80;8;Natronkalk mit mehr als 4% Natriumhydroxid
1908;1908;80;8;Chloritlösungen
1910;1910;–;8;Calciumoxid (unterliegt nicht den Vorschriften des ADR)
1911;1911;263;2;Diboran, verdichtet
1912;1912;23;2;Methylchlorid und Dichlormethan, Gemisch
1913;1913;22;2;Neon, tiefgekühlt, flüssig
1914;1914;30;3;Butylpropionate
1915;1915;30;3;Cyclohexanon
1916;1916;63;6.1;2,2′-Dichlordiethylether
1917;1917;339;3;Ethylacrylat, stabilisiert
1918;1918;30;3;Isopropylbenzen
1919;1919;339;3;Methylacrylat, stabilisiert
1920;1920;30;3;Nonane
1921;1921;336;3;Propylenimin, stabilisiert
1922;1922;338;3;Pyrrolidin
1923;1923;40;4.2;Calciumdithionit (Calciumhydrosulfit)
1928;1928;X323;4.3;Methylmagnesiumbromid in Diethylether
1929;1929;40;4.2;Kaliumdithionit (Kaliumhydrosulfit)
1931;1931;90;9;Zinkdithionit
1932;1932;40;4.2;Zirconiumabfall
1935;1935;60 + 66;6.1;Cyanid, Lösung, N.A.G.
1938;1938;80;8;Bromessigsäure, Lösung
1939;1939;80;8;Phosphoroxybromid
1940;1940;80;8;Thioglycolsäure
1941;1941;90;9;Dibromdifluormethan
1942;1942;50;5.1;Ammoniumnitrat, mit höchstens 0,2% brennbaren Stoffen (einschließlich organischer Stoffe als Kohlenstoff-Äquivalent) und frei von sonstigen zugesetzten Stoffen
1944;1944;40;4.1;Sicherheitszündhölzer (Heftchen, Briefchen oder Schachteln)
1945;1945;40;4.1;Wachszündhölzer
1950;1950;28;2;Druckgaspackungen; ätzend
1950;1950;285;2;Druckgaspackungen; ätzend, oxidierend
1950;1950;23;2;Druckgaspackungen; entzündbar
1950;1950;238;2;Druckgaspackungen; entzündbar, ätzend
1950;1950;20;2;Druckgaspackungen; erstickend
1950;1950;26;2;Druckgaspackungen; giftig
1950;1950;268;2;Druckgaspackungen; giftig, ätzend
1950;1950;263;2;Druckgaspackungen; giftig, entzündbar
1950;1950;263;2;Druckgaspackungen; giftig, entzündbar, ätzend
1950;1950;25;2;Druckgaspackungen; giftig, oxidierend
1950;1950;265;2;Druckgaspackungen; giftig, oxidierend, ätzend
1950;1950;25;2;Druckgaspackungen; oxidierend
1951;1951;22;2;Argon, tiefgekühlt, flüssig
1952;1952;20;2;Ethylenoxid und Kohlenstoffdioxid, Gemisch mit höchstens 9% Ethylenoxid
1953;1953;263;2;Verdichtetes Gas, giftig, entzündbar, N.A.G.
1954;1954;23;2;Verdichtetes Gas, entzündbar, N.A.G.
1955;1955;26;2;Verdichtetes Gas, giftig, N.A.G.
1956;1956;20;2;Verdichtetes Gas, N.A.G.
1957;1957;23;2;Deuterium, verdichtet
1958;1958;20;2;1,2-Dichlor-1,1,2,2-tetrafluorethan (Gas als Kältemittel R 114)
1959;1959;239;2;1,1-Difluorethylen (Gas als Kältemittel R 1132a)
1961;1961;223;2;Ethan, tiefgekühlt, flüssig
1962;1962;23;2;Ethen (Ethylen)
1963;1963;22;2;Helium, tiefgekühlt, flüssig
1964;1964;23;2;Kohlenwasserstoffgas, Gemisch, verdichtet, N.A.G.
1965;1965;23;2;Kohlenwasserstoffgas, Gemische, verflüssigt, N.A.G. (Gemisch A, A 01, A 02, A 0, A 1, B 1, B 2, B oder C)
1966;1966;223;2;Wasserstoff, tiefgekühlt, flüssig
1967;1967;26;2;Insektenbekämpfungsmittel, gasförmig, giftig, N.A.G.
1968;1968;20;2;Insektenbekämpfungsmittel, gasförmig, N.A.G.
1969;1969;23;2;Isobutan
1970;1970;22;2;Krypton, tiefgekühlt, flüssig
1971;1971;23;2;Methan, verdichtet oder Erdgas, verdichtet, mit hohem Methangehalt
1972;1972;223;2;Methan, tiefgekühlt, flüssig oder Erdgas, tiefgekühlt, flüssig, mit hohem Methangehalt, LNG (Liquefied Natural Gas)
1973;1973;20;2;Chlordifluormethan und Chlorpentafluorethan, Gemisch mit einem konstanten Siedepunkt mit rund 49% Chlordifluormethan (Gas als Kältemittel R 502)
1974;1974;20;2;Bromchlordifluormethan (Gas als Kältemittel R 12B1)
1975;1975;265;2;Stickstoffmonoxid und Distickstofftetroxid Gemisch (Stickstoffmonoxid und Stickstoffdioxid Gemisch)
1976;1976;20;2;Octafluorcyclobutan (Gas als Kältemittel RC 318)
1977;1977;22;2;Stickstoff, tiefgekühlt, flüssig
1978;1978;23;2;Cyclopropan
1979;1979;20;2;Edelgase, Gemisch, verdichtet
1980;1980;20;2;Edelgase und Sauerstoff, Gemisch, verdichtet
1981;1981;20;2;Edelgase und Stickstoff, Gemisch, verdichtet
1982;1982;20;2;Tetrafluormethan, verdichtet (Gas als Kältemittel R 14, verdichtet)
1983;1983;20;2;1-Chlor-2,2,2-trifluorethan (Gas als Kältemittel R 133a)
1984;1984;20;2;Trifluormethan (Gas als Kältemittel R 23)
1986;1986;36 + 336;3;Alkohole, entzündbar, giftig, N.A.G.
1987;1987;30 + 33;3;Alkohole, N.A.G.
1988;1988;36 + 336;3;Aldehyde, entzündbar, giftig, N.A.G.
1989;1989;33;3;Aldehyde, N.A.G.
1990;1990;90;9;Benzaldehyd
1991;1991;336;3;Chloropren, stabilisiert
1992;1992;36 + 336;3;Entzündbarer, flüssiger Stoff, giftig, N.A.G.
1993;1993;30 + 33;3;Entzündbarer, flüssiger Stoff, N.A.G.
1994;1994;663;6.1;Eisenpentacarbonyl
1999;1999;30 + 33;3;Teere, flüssig, einschließlich Straßenasphalt und Öle, Bitumen, und Cutback (Verschnittbitumen)
2000;2000;40;4.1;Zelluloid, in Blöcken, Stangen, Platten, Rohren usw. (ausgenommen Abfälle)
2001;2001;40;4.1;Cobaltnaphtenatpulver
2002;2002;40;4.2;Zelluloid, Abfall
2003;2003;X333;4.2;Metallalkyle, mit Wasser reagierend oder Metallaryle, mit Wasser reagierend
2004;2004;40;4.2;Magnesiumdiamid
2005;2005;X333;4.2;Diphenylmagnesium
2006;2006;40;4.2;Kunststoffe auf Nitrocellulosebasis, selbsterhitzungsfähig, N.A.G.
2008;2008;40;4.2;Zirconiumpulver, trocken
2009;2009;40;4.2;Zirconium, trocken, Bleche, Streifen oder gerollter Draht (dünner als 18µm)
2010;2010;X423;4.3;Magnesiumhydrid
2011;2011;X462;4.3;Magnesiumphosphid
2012;2012;X462;4.3;Kaliumphosphid
2013;2013;X462;4.3;Strontiumphosphid
2014;2014;58;5.1;Wasserstoffperoxid, wässrige Lösung mit mindestens 20%, aber höchstens 60% Wasserstoffperoxid (Stabilisierung nach Bedarf)
2015;2015;559;5.1;Wasserstoffperoxid, wässrige Lösung, stabilisiert mit mehr als 60% Wasserstoffperoxid
2016;2016;60;6.1;Munition, giftig, nicht explosiv, ohne Zerleger oder Ausstoßladung, nicht scharf
2017;2017;68;6.1;Munition, tränenerzeugend, nicht explosiv, ohne Zerleger oder Ausstoßladung, nicht scharf
2018;2018;60;6.1;Chloraniline, fest
2019;2019;60;6.1;Chloraniline, flüssig
2020;2020;60;6.1;Chlorphenole, fest
2021;2021;60;6.1;Chlorphenole, flüssig
2022;2022;68;6.1;Cresylsäure
2023;2023;63;6.1;Epichlorhydrin
2024;2024;60 + 66;6.1;Quecksilberverbindung, flüssig, N.A.G.
2025;2025;60 + 66;6.1;Quecksilberverbindung, fest, N.A.G.
2026;2026;60 + 66;6.1;Phenylquecksilberverbindungen, N.A.G.
2027;2027;60;6.1;Natriumarsenit, fest
2028;2028;80;8;Rauchbomben, Nebelbomben, nicht explosiv, ätzenden flüssigen Stoff enthaltend, ohne Zünder
2029;2029;886;8;Hydrazin, wasserfrei
2030;2030;86;8;Hydrazinhydrat oder Hydrazin, wässrige Lösung mit mindestens 37Masse-%, aber höchstens 64Masse-% Hydrazin
2031;2031;885;8;Salpetersäure, andere als rotrauchend, mit mehr als 70% Säure
2031;2031;80;8;Salpetersäure, andere als rotrauchend, mit höchstens 70% Säure
2032;2032;856;8;Salpetersäure, rotrauchend
2033;2033;80;8;Kaliummonoxid
2034;2034;23;2;Wasserstoff und Methan, Gemisch, verdichtet
2035;2035;23;2;1,1,1-Trifluorethan (Gas als Kältemittel R 143a)
2036;2036;20;2;Xenon, verdichtet
2037;2037;–;2;Gefäße, klein, mit Gas (Gaspatronen), ohne Entnahmeeinrichtung, nicht nachfüllbar
2038;2038;60;6.1;Dinitrotoluole, flüssig
2044;2044;23;2;2,2-Dimethylpropan
2045;2045;33;3;Isobutyraldehyd (Isobutylaldehyd)
2046;2046;30;3;Cymole (Cymene)
2047;2047;30 + 33;3;Dichlorpropene
2048;2048;30;3;Dicyclopentadien
2049;2049;30;3;Diethylbenzen
2050;2050;33;3;Diisobutylen, isomere Verbindungen
2051;2051;83;8;2-Dimethylaminoethanol
2052;2052;30;3;Limonen (Dipenten)
2053;2053;30;3;Methylisobutylcarbinol
2054;2054;883;8;Morpholin
2055;2055;39;3;Styrol, monomer, stabilisiert
2056;2056;33;3;Tetrahydrofuran
2057;2057;30 + 33;3;Tripropylen
2058;2058;33;3;Valeraldehyd
2059;2059;30 + 33;3;Zellulosenitrat (Nitrocellulose), Lösung, entzündbar
2067;2067;50;5.1;Ammoniumnitrathaltige Düngemittel, Typ A1
2068;2068;50;5.1;Ammoniumnitrathaltige Düngemittel, Typ A2
2069;2069;50;5.1;Ammoniumnitrathaltige Düngemittel, Typ A3
2070;2070;50;5.1;Ammoniumnitrathaltige Düngemittel, Typ A4
2071;2071;–;9;Ammoniumnitrathaltige Düngemittel (unterliegt nicht den Vorschriften des ADR)
2072;2072;–;5.1;Ammoniumnitrathaltige Düngemittel (Beförderung verboten)
2073;2073;20;2;Ammoniaklösung in Wasser, relative Dichte kleiner als 0,880kg/m−3 bei 15°C, mit mehr als 35%, aber höchstens 50% Ammoniak
2074;2074;60;6.1;Acrylamid, fest
2075;2075;69;6.1;Chloral, wasserfrei, stabilisiert
2076;2076;68;6.1;Kresole, flüssig oder fest
2077;2077;60;6.1;alpha-Naphthylamin
2078;2078;60;6.1;Toluol-2,4-diisocyanat
2079;2079;80;8;Diethylentriamin
2186;2186;–;2;Chlorwasserstoff, tiefgekühlt, flüssig [Beförderung verboten]
2187;2187;22;2;Kohlenstoffdioxid, tiefgekühlt, flüssig
2188;2188;–;2;Diphenylaminochlorarsin
2189;2189;263;2;Dimethyldichlorsilan
2190;2190;–;2;Sauerstoffdifluorid, verdichtet
2191;2191;26;2;Sulfurylfluorid
2192;2192;–;2;Germane (Germaniumwasserstoff)
2193;2193;20;2;Hexafluorethan, verdichtet (Gas als Kältemittel R 116, verdichtet)
2194;2194;–;2;Selenhexafluorid
2195;2195;–;2;Tellurhexafluorid
2196;2196;–;2;Wolframhexafluorid
2197;2197;268;2;Iodwasserstoff, wasserfrei
2198;2198;–;2;Phosphorpentafluorid, verdichtet
2199;2199;–;2;Phosphorwasserstoff (Phosphin)
2200;2200;239;2;Propadien, stabilisiert
2201;2201;225;2;Lachgas (Distickstoffmonoxid), tiefgekühlt, flüssig
2202;2202;–;2;Selenwasserstoff, wasserfrei
2203;2203;23;2;Dimethyldichlorsilane, verdichtet
2204;2204;263;2;Carbonylsulfid
2205;2205;60;6.1;Adiponitril
2206;2206;60;6.1;Isocyanate, giftig, N.A.G. oder Isocyanat, Lösung, giftig, N.A.G.
2208;2208;50;5.1;Calciumhypochlorit, Mischung, trocken, mit mehr als 10%, aber höchstens 39% aktivem Chlor
2209;2209;80;8;Formaldehydlösung mit mindestens 25% Formaldehyd
2210;2210;40;4.2;Maneb oder Manebzubereitungen mit mindestens 60Masse-% Maneb
2211;2211;90;9;Schäumbare Polymerkügelchen, entzündbare Dämpfe abgebend
2212;2212;90;9;Asbest, Amphibol (Amosit, Tremolit, Aktinolith, Anthophyllit, Krokydolith Mysorit)
2213;2213;40;4.1;Paraformaldehyd
2214;2214;80;8;Phthalsäureanhydrid mit mehr als 0,05% Maleinsäureanhydrid
2215;2215;80;8;Maleinsäureanhydrid, geschmolzen
2216;2216;–;9;Fischmehl (Fischabfälle), stabilisiert (unterliegt nicht den Vorschriften des ADR)
2217;2217;40;4.2;Ölsaatkuchen mit höchstens 1,5Masse-% Öl und höchstens 11Masse-% Feuchtigkeit
2218;2218;839;8;Acrylsäure, stabilisiert
2219;2219;30;3;Allylglycidylether
2222;2222;30;3;Trinitroanisol
2224;2224;60;6.1;Benzonitril
2225;2225;80;8;Benzensulfonylchlorid
2226;2226;80;8;Benzotrichlorid
2227;2227;39;3;n-Butylmethacrylat, stabilisiert
2232;2232;66;6.1;2-Chlorethanal
2233;2233;60;6.1;Chloranisidine
2234;2234;30;3;Chlorbenzotrifluoride
2235;2235;60;6.1;Chlorbenzylchloride, flüssig
2236;2236;60;6.1;3-Chlor-4-methylphenylisocyanat, flüssig
2237;2237;60;6.1;Chlornitroaniline
2238;2238;30;3;Chlortoluole
2239;2239;60;6.1;Chlortoluidine, fest
2240;2240;88;8;Chromschwefelsäure
2241;2241;33;3;Cycloheptan
2242;2242;33;3;Cyclohepten
2243;2243;30;3;Cyclohexylacetat
2244;2244;30;3;Cyclopentanol
2245;2245;30;3;Cyclopentanon
2246;2246;33;3;Cyclopenten
2247;2247;30;3;n-Decan
2248;2248;83;8;Di-n-Butylamin
2249;2249;–;6.1;Dichlordimethylether, symmetrisch (Beförderung verboten)
2250;2250;60;6.1;Dichlorphenylisocyanate
2251;2251;339;3;Bicyclo-(2,2,1)-hepta-2,5-dien, stabilisiert (Norbornan-2,5-dien, stabilisiert)
2252;2252;33;3;1,2-Dimethoxyethan
2253;2253;60;6.1;N,N-Dimethylanilin
2254;2254;–;4.1;Sturmzündhölzer
2256;2256;33;3;Cyclohexenyltrichlorsilan
2257;2257;X423;4.3;Kalium
2258;2258;83;8;1,2-Propylendiamin
2259;2259;80;8;Triethylentetramin
2260;2260;38;3;Tripropylamin
2261;2261;60;6.1;Xylenole, fest
2262;2262;80;8;N,N-Dimethylcarbamoylchlorid
2263;2263;33;3;Dimethylcyclohexane
2264;2264;83;8;N,N-Dimethylcyclohexylamin
2265;2265;30;3;N,N-Dimethylformamid
2266;2266;338;3;Dimethyl-n-propylamin
2267;2267;68;6.1;Dimethylthiophosphorylchlorid
2269;2269;80;8;3,3′-Iminobispropylamin
2270;2270;338;3;Ethylamin, wässrige Lösung mit mindestens 50Masse-% und höchstens 70Masse-% Ethylamin
2271;2271;30;3;Ethylamylketon
2272;2272;60;6.1;N-Ethylanilin
2273;2273;60;6-1;2-Ethylanilin
2274;2274;60;6.1;N-Ethyl-N-benzylanilin
2275;2275;30;3;2-Ethylbutanol
2276;2276;38;3;2-Ethylhexylamin
2277;2277;339;3;Ethylmethacrylat
2278;2278;33;3;n-Hepten
2279;2279;60;6.1;Hexachlorbutadien
2280;2280;80;8;Hexamethylendiamin, fest
2281;2281;60;6.1;Hexamethylendiisocyanat
2282;2282;30;3.;Hexanole
2283;2283;39;3;Isobutylmethacrylat, stabilisiert
2284;2284;336;3;Isobutyronitril
2285;2285;63;6.1;Isocyanatobenzotrifluoride
2286;2286;30;3;Pentamethylheptan
2287;2287;33;3;Isoheptene
2288;2288;33;3;Isohexene
2289;2289;80;8;Isophorondiamin
2290;2290;60;6.1;Isophorondiisocyanat
2291;2291;60;6.1;Bleiverbindung, löslich, N.A.G.
2293;2293;30;3;4-Methoxy-4-methylpentan-2-on
2294;2294;60;6.1;N-Methylanilin
2295;2295;663;6.1;Methylchloracetat
2296;2296;33;3;Dimethylcyclohexane
2297;2297;30;3;Methylcyclohexanon
2298;2298;33;3;Methylcyclopentan
2299;2299;60;6.1;Methyldichloracetat
2300;2300;60;6.1;2-Methyl-5-ethylpyridin
2301;2301;33;3;2-Methylfuran
2302;2302;30;3;5-Methylhexan-2-on
2303;2303;30;3;Isopropenylbenzen
2304;2304;44;4.1;Naphthalin, geschmolzen
2305;2305;80;8;Trinitrobenzensulfonsäure
2306;2306;60;6.1;Nitrobenzotrifluoride, flüssig
2307;2307;60;6.1;3-Nitro-4-chlorbenzotrifluorid
2308;2308;X80;8;Nitrosylschwefelsäure, flüssig
2309;2309;33;3;Octadiene
2310;2310;36;3;Pentan-2,4-dion
2311;2311;60;6.1;Phenetidine
2312;2312;60;6.1;Phenol, geschmolzen
2313;2313;30;3;Picoline
2315;2315;90;9;Polychlorierte Biphenyle, flüssig
2316;2316;66;6.1;Natriumkupfer(I)-cyanid, fest
2317;2317;66;6.1;Natriumkupfer(I)-cyanid, Lösung
2318;2318;40;4.2;Natriumhydrogensulfid mit weniger als 25% Kristallwasser
2319;2319;30;3;Terpenkohlenwasserstoffe, N.A.G.
2320;2320;80;8;Tetraethylenpentamin
2321;2321;60;6.1;Trichlorbenzole, flüssig
2322;2322;60;6.1;Trichlorbuten
2323;2323;30;3;Triethylphosphit
2324;2324;30;3;Triisobutylen
2325;2325;30;3;1,3,5-Trimethylbenzen
2326;2326;80;8;Trimethylcyclohexylamin
2327;2327;80;8;Trimethylhexamethylendiamine
2328;2328;60;6.1;Trimethylhexamethylendiisocyanat (und isomere Gemische)
2329;2329;30;3;Trimethylphosphit
2330;2330;30;3;Undecan
2331;2331;80;8;Zinkchlorid, wasserfrei
2332;2332;30;3;Acetaldehydoxim
2333;2333;336;3;Allylacetat
2334;2334;663;6.1;Allylamin
2335;2335;336;3;Allylethylether
2336;2336;336;3;Allylformiat
2337;2337;663;6.1;Phenylmercaptan
2338;2338;33;3;Chlorbenzotrifluoride
2339;2339;33;3;2-Brombutan
2340;2340;33;3;2-Bromethylethylether
2341;2341;30;3;1-Brom-3-methylbutan
2342;2342;33;3;Brommethylpropan
2343;2343;33;3;2-Brompentan
2344;2344;33;3;Brompropan
2345;2345;30;3;3-Brompropin
2346;2346;33;3;Butandion
2347;2347;33;3;Butylmercaptan
2348;2348;39;3;Acrylsäurebutylester (Butylacrylat), stabilisiert
2350;2350;33;3;Butylmethylether
2351;2351;30 + 33;3;Butylnitrit
2352;2352;339;3;Vinyisobutylether, stabilisiert
2353;2353;338;3;Butyrylchlorid
2354;2354;336;3;Chlormethylethylether
2356;2356;33;3;2-Chlorpropan
2357;2357;83;8;Cyclohexylamin
2358;2358;33;3;Cyclooctatetraen
2359;2359;338;3;Diallylamin
2360;2360;336;3;Diallylether
2361;2361;38;3;Diisobutylamin
2362;2362;33;3;1,1-Dichlorethan
2363;2363;33;3;Methanthiol (Methylmercaptan)
2364;2364;30;3;n-Propylbenzen
2366;2366;30;3;Diethylcarbonat
2367;2367;33;3;alpha-Methylvaleraldehyd
2368;2368;30;3;α-Pinen
2370;2370;33;3;Hex-1-en
2371;2371;33;3;Isopentene
2372;2372;33;3;1,2-Di-(dimethylamino)-ethan
2373;2373;33;3;Diethoxymethan
2374;2374;33;3;3,3-Diethoxypropen
2375;2375;33;3;Diethylsulfid
2376;2376;33;3;2,3-Dihydropyran
2377;2377;33;3;1,1-Dimethoxyethan
2378;2378;336;3;2-Dimethylaminoacetonitril
2379;2379;338;3;1,3-Dimethylbutylamin
2380;2380;33;3;Dimethyldiethoxysilan
2381;2381;33;3;Dimethyldisulfid
2382;2382;663;6.1;Dimethylhydrazin, symmetrisch
2383;2383;338;3;3,3'-Iminobispropylamin
2384;2384;33;3;Di-n-propylether
2385;2385;33;3;Ethylisobutyrat
2386;2386;338;3;1-Ethylpiperidin
2387;2387;33;3;Fluorbenzen
2388;2388;33;3;Fluortoluole
2389;2389;33;3;Tetrahydrofuran
2390;2390;33;3;2-Iodbutan
2391;2391;33;3;Iodmethylpropane
2392;2392;30;3;Iodpropane
2393;2393;33;3;Isobutylformiat
2394;2394;30;3;Isobutylpropionat
2395;2395;338;3;Isobutyrylchlorid
2396;2396;336;3;Methacrylaldehyd, stabilisiert
2397;2397;33;3;3-Methylbutan-2-on
2398;2398;33;3;Methyl-tert-butylether
2399;2399;338;3;1-Methylpiperidin
2400;2400;33;3;Methylisovalerat
2401;2401;883;8;1-Ethylpiperidin
2402;2402;33;3;Propanthiole
2403;2403;33;3;Isopropenylacetat
2404;2404;336;3;Propionitril
2405;2405;30;3;Isopropylbutyrat
2406;2406;33;3;Isopropylisobutyrat
2407;2407;–;6.1;Isopropylchlorformiat
2409;2409;33;3;Isopropylpropionat
2410;2410;33;3;1,2,3,6-Tetrahydropyridin
2411;2411;336;3;Butyronitril
2412;2412;33;3;Tetrahydrothiophen
2413;2413;30;3;Tetrapropylorthotitanat
2414;2414;33;3;Tetrahydrothiophen
2416;2416;33;3;Trimethylborat
2417;2417;268;2;Carbonylfluorid, verdichtet
2418;2418;–;2;Schwefeltetrafluorid
2419;2419;23;2;Bromtrifluorethylen
2420;2420;268;2;Hexafluoraceton
2421;2421;–;2;Distickstofftrioxid [Beförderung verboten]
2422;2422;20;2;Octafluorbut-2-en (Gas als Kältemittel R 1318)
2424;2424;20;2;Octafluorpropan (Gas als Kältemittel R 218)
2426;2426;59;5.1;Ammoniumnitrat, flüssig, heiße konzentrierte Lösung mit einer Konzentration von mehr als 80%, aber höchstens 93%
2427;2427;50;5.1;Kaliumchlorat, wässrige Lösung
2428;2428;50;5.1;Natriumchlorat, wässrige Lösung
2429;2429;50;5.1;Calciumchlorat, wässrige Lösung
2430;2430;80+88;8;Alkylphenole, fest, N.A.G. (einschließlich C2-C12-Homologe)
2431;2431;60;6.1;Chloranisidine
2432;2432;60;6.1;N,N-Diethylanilin
2433;2433;60;6.1;Chlornitrotoluole, flüssig
2434;2434;X80;8;Dibenzyldichlorsilan
2435;2435;X80;8;Ethylphenyldichlorsilan
2436;2436;33;3;Thioessigsäure
2437;2437;X80;8;Methylphenyldichlorsilan
2438;2438;663;6.1;Trimethylacetylchlorid
2439;2439;80;8;Natriumhydrogendifluorid
2440;2440;80;8;Zinntetrachloridpentahydrat
2441;2441;–;4.2;Titantrichlorid, pyrophor oder Titaniumtrichlorid-Mischungen, pyrophor
2442;2442;X80;8;Trichloracetylchlorid
2443;2443;80;8;Vanadiumoxytrichlorid
2444;2444;X88;8;Vanadiumtetrachlorid
2445;2445;X333;4.2;Lithiumalkyle
2446;2446;60;6.1;Nitrokresole, fest
2447;2447;446;4.2;Phosphor, weiß, geschmolzen
2448;2448;44;4.1;Schwefel, geschmolzen
2451;2451;25;2;Stickstofftrifluorid, verdichtet
2452;2452;239;2;Ethylacetylen, stabilisiert
2453;2453;23;2;Ethylfluorid (Gas als Kältemittel R 161)
2454;2454;23;2;Methylfluorid (Gas als Kältemittel R 41)
2455;2455;–;2;Methylnitrit [Beförderung verboten]
2456;2456;33;3;2-Chlorpropen
2457;2457;33;3;2,3-Dimethylbutan
2458;2458;33;3;Hexadiene
2459;2459;33;3;2-Methylbut-1-en
2460;2460;33;3;2-Methylbut-2-en
2461;2461;33;3;Methylpentadiene
2463;2463;–;4.3;Lithiumaluminiumhydrid
2464;2464;56;5.1;Berylliumnitrat
2465;2465;50;5.1;Dichlorisocyanursäure, trocken oder Dichlorisocyanursäuresalze
2466;2466;–;5.1;Kaliumsuperoxid
2468;2468;50;5.1;Trichlorisocyanursäure, trocken
2469;2469;50;5.1;Zinkbromat
